Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.	The Sultan appoints judges, and can grant pardons and commute sentences.	0.34937092778329654	0.8571428571428572	0.8765534454809838	0.5384615384615384	0.5384615384615384	0.22824655	0.8830532	0.91314507	-0.08845271061741927	0.87075615	0.9081027
Antisemitismus in der modernen Ukraine Antisemitismus und besondere Relativität	Antisemitism in modern Ukraine Antisemitism and Special Relativity	0.3924345653857603	0.8235294117647058	0.9049858649898161	0.4412484512922977	0.5	0.17671718	0.987029	0.98465306	0.012224705925209078	0.9516314	0.927982
Morales setzte seine Fehde mit Buddy Rose fort und besiegte ihn durch Disqualifikation.	Morales continued his feud with Buddy Rose, defeating him by disqualification.	0.6450339478547201	0.75	0.836532866492107	0.6410499775216034	0.8461538461538461	0.15690003	0.936626	0.95576423	-0.27875853167821857	0.9306987	0.9853207
Der Amerikaner Maury Tripp besuchte das Jamboree aus Saratoga, Kalifornien.	American Maury Tripp attended the Jamboree from Saratoga, California.	0.5445189143860042	0.736842105263158	0.9133993202309312	0.8300915602566021	0.8300915602566021	0.18042524	0.9713938	0.96163464	-0.07565282493725467	0.93200076	0.9822293
Er boomte eine Reihe von Bouncern bei Viv Richards in Brisbane und behauptete 3 / 77 und 5 / 92 im dritten Test in Melbourne.	He bowled a series of bouncers at Viv Richards at Brisbane and claimed 3/77 and 5/92 in the Third Test at Melbourne.	-0.589530766139046	0.7234042553191489	0.8529769309308279	0.5411692949951717	0.6377161405394688	0.19152506	0.9806428	0.9709968	-0.14114570568786344	0.9207524	0.9005308
Der Sieg der Französin irritierte einige ihrer männlichen Rivalen.	The Frenchwoman's win irritated some of her male rivals.	0.5452115332744835	0.736842105263158	0.7870841566377424	0.6363636363636364	0.7470824042309421	0.14586963	0.9411788	0.8909598	-0.4284343387601679	0.8955429	0.9426614
Gut oder schlecht, die Theorien der Pädagogen wie Rousseaus nahe Zeitgenossen Pestalozzi, Mme.	Good or bad, the theories of educators such as Rousseau's near contemporaries Pestalozzi, Mme.	0.482552097121638	0.6428571428571428	0.7590213308097977	0.3888888888888889	0.7222222222222222	0.16794892	0.94115263	0.94987255	-0.2231917598658843	0.903846	0.73248255
Alfred Stieglitz hat sich am Real Gymnasium Karlsruhe eingeschrieben.	Alfred Stieglitz enrolled in the Real Gymnasium in Karlsruhe.	0.5276025416534194	0.7777777777777778	0.9130175468618894	0.7	0.8	0.14156653	0.9493168	0.95623845	-0.11122895578181818	0.96068877	0.98378724
Superman kämpft gegen die Schurken der Phantom Zone in Washington.	Superman battles the Phantom Zone villains in Washington.	0.572117116273999	0.8888888888888888	0.9071239064261728	0.622795757824184	0.5573021304462805	0.18850254	0.9136887	0.95782435	-0.3538248489361694	0.9029692	0.9818856
Berke blieb jedoch militärisch neutral und trat nach der Niederlage von Ariq Böke Kublais Inthronisierung frei bei.	However, Berke remained neutral militarily, and after the defeat of Ariq Böke, freely acceded to Kublai's enthronement.	0.14432092337865085	0.7428571428571429	0.8349277826548046	0.4090909090909091	0.6363636363636364	0.10544542	0.9185958	0.9582576	-0.22174048255193202	0.8799218	0.9001778
Inzwischen hatte Poivre schließlich Sämlinge von Muskatnuss und Nelke und 10.000 Muskatensamen erhalten.	Meanwhile, Poivre had finally obtained seedlings of nutmeg and clove, and 10,000 nutmeg seeds.	0.2936394181938813	0.6896551724137931	0.8895855092000716	0.3451508251153529	0.6655575133093234	0.1747031	0.8927907	0.721459	-0.32966562080818046	0.88745725	0.85590094
Die Barnstormers spielen derzeit in der Indoor Football League.	The Barnstormers currently play in the Indoor Football League.	0.30816431691398494	0.8888888888888888	0.8831725779226935	1.0	0.7238699344287677	0.24159513	0.97980446	0.9385207	0.01303798060130229	0.9442742	0.992262
Schließlich trägt er vier Lappen, zwei innere Glossae und zwei äußere Gleitschirme, die kollektiv als Ligula bekannt sind.	Terminally, it bears four lobes, two inner glossae, and two outer paraglossae, which are collectively known as the ligula.	-0.4836587392067495	0.7567567567567568	0.7614411090491173	0.5416666666666666	0.7083333333333334	0.20436877	0.91484976	0.8847566	-0.1694338368028121	0.8590081	0.7891928
Keiner von James 's Biographen akzeptierte sie als plausibel.	None of James's biographers accepted them as plausible.	0.6079840308974206	0.7777777777777778	0.8204731488490398	0.8	0.8143536762323635	0.12918024	0.9365438	0.94223875	-0.2157251275950181	0.8924748	0.9859024
Der originale Soundtrack knackte die Top 20 der USA	The original soundtrack cracked the top 20 of the U.S.	0.606062805642682	0.8	0.8413800624938609	0.45454545454545453	0.8181818181818182	0.26872572	0.93537945	0.9400305	-0.13112913703768042	0.91425717	0.87142575
Durch ihr Eigentum im Osten Orlando floss die Econlockhatchee River, die Reisende durch Fording überquert.	Through their property in east Orlando flowed the Econlockhatchee River, which travelers crossed by fording.	-0.5930537202394487	0.8666666666666667	0.8615043760845377	0.5882352941176471	0.6798309970727108	0.15054987	0.9550814	0.9687964	-0.3663576910544626	0.8912811	0.8967646
Surrey schlug zuerst und erreichte 174 / 2 zur Mittagszeit.	Surrey batted first and reached 174/2 at lunchtime.	0.5429825915433986	0.8888888888888888	0.7390120116304919	0.49713295378576094	0.596559544542913	0.1621343	0.9590614	0.9720139	-0.235905635347616	0.9443921	0.788281
Innerhalb der Hülsen neigen die Flusspferde dazu, sich nach Geschlecht zu trennen.	Within the pods, the hippos tend to segregate by gender.	0.4036766185289888	0.9090909090909091	0.6800314698795105	0.5643211499270759	0.7667036788577695	0.20139925	0.82887405	0.815368	-0.44708781590544466	0.8276741	0.5909591
Als nächstes, bei der Manchester Trophy in Manchester, Großbritannien er Partner Lovro Zovko bis zum Finale.	Next, at The Manchester Trophy in Manchester, UK he partnered Lovro Zovko to the final.	-1.4098106005989408	0.7096774193548387	0.8367848277205009	0.5643211499270759	0.8333333333333334	0.18529035	0.95318377	0.9792786	-0.4021895806440511	0.9302933	0.96872175
"Am Tag 35, HouseGuest konkurrierte in der ""A Lotta Pinata"" Power of Veto Wettbewerb."	"On Day 35, HouseGuests competed in the ""A Lotta Pinata"" Power of Veto competition."	-0.8245439009263188	0.7142857142857143	0.9309519355583554	0.7777777777777778	0.8888888888888888	0.11727251	0.9716282	0.9906108	-0.27869252721290294	0.9392146	0.98957473
Die Autobahn führte nordöstlich durch Keene, wo sie die Route 10 und die Route 12 durchkreuzte.	The highway headed northeast through Keene, where it intersected Route 10 and Route 12.	0.6963204828908068	0.8275862068965517	0.8274519706870815	0.5515605641153721	0.5515605641153721	0.21144481	0.9533653	0.9725153	-0.27825423564910223	0.9522859	0.9596838
Mit dem Fall von Terry Alderman 's wicket, Australien ware all out for 528, eine erste Innings Führung von 242, mit Steve Waugh wieder nicht heraus auf 152.	With the fall of Terry Alderman's wicket, Australia ware all out for 528, a first innings lead of 242, with Steve Waugh once again not out on 152.	-0.6699612259571147	0.7719298245614035	0.9167942530804181	0.8181818181818182	0.8181818181818182	0.17688657	0.96719015	0.94947416	-0.23822032728764997	0.9550206	0.9777089
Die Big Ten folgten den NCAA-Aktionen, die mit ihren Feststellungen übereinstimmten, indem sie Penn State offiziell kritisierten und eine separate Geldstrafe von 13 Millionen Dollar verhängten.	The Big Ten followed the NCAA actions, concurring with its findings by officially censuring Penn State and levying a separate fine of $13 million.	-0.5564941278589748	0.7450980392156863	0.8545126873210096	0.5429317431913111	0.7037037037037037	0.1474419	0.934992	0.93384707	-0.3680067876069749	0.8914515	0.9052336
Zwei weitere EF0 Tornados landeten in Arkansas und Louisiana.	Two other EF0 tornadoes touched down in Arkansas and Louisiana.	0.5692143473769019	0.8421052631578947	0.8654204124756115	0.6363636363636364	0.6363636363636364	0.20016438	0.94898057	0.95210963	-0.1828197097615839	0.92961496	0.97398037
Allen erschien zuerst als Superheld Impulse, ein Teenager-Anhänger des Superhelden Flash, bevor er der zweite Held wurde, der als Kid Flash bekannt ist.	Allen first appeared as the superhero Impulse, a teenage sidekick of the superhero the Flash, before he became the second hero known as Kid Flash.	0.36197593760528685	0.7346938775510203	0.7317231254818694	0.6892256745516928	0.75	0.24011403	0.9534242	0.98211426	-0.12001880748375943	0.9192468	0.97642976
Stimuliert die Reifung des Follikels, das wiederum Östrogen absondert.	Stimulates maturation of the follicle, which then in turn secretes estrogen.	0.6353058545727305	0.6	0.8144290249638776	0.6153846153846154	0.9230769230769231	0.20298775	0.84895474	0.6081548	-0.1977934023627202	0.85229254	0.7849423
Israelische Jets nutzten Napalmbomben während ihrer Leiden.	Israeli jets used napalm bombs during their sorties.	-0.44143389077236184	0.9333333333333333	0.8092379650391098	0.39770636302860873	0.6666666666666666	0.0965049	0.8936264	0.72970796	-0.32359002699204703	0.8326375	0.93966144
Sie rationalisierten den Superman-Mythos, indem sie seine Fähigkeiten herabstuften und seine normalen mächtigen Fähigkeiten reduzierten.	They streamlined the Superman mythos, by downsizing his abilities and reducing his normal powerful prowess.	0.45118471812697986	0.8148148148148149	0.6845165773179398	0.4437050088728823	0.5882352941176471	0.14310527	0.9446046	0.9375756	-0.2998698018691134	0.8901694	0.9179053
Frustriert über die Entlassung des ehemaligen Präsidenten Nathan B.	Frustrated at the dismissal of former President Nathan B.	0.5615210045810141	0.8888888888888888	0.8470329873402463	0.8	0.8143536762323635	0.16916199	0.9750321	0.98090833	-0.0756933018356224	0.88021624	0.94990796
Die meisten seiner Inschriften begannen mit Anrufen an Shiva.	Most of his inscriptions began with invocations to Shiva.	-0.4094340763115753	0.7777777777777778	0.6312169517851112	0.4	0.9	0.114876755	0.88929486	0.94979995	-0.08263418649883608	0.86373687	0.97426397
Es Kampagnen Ford Fusions mit Hermie Sadler fahren.	It campaigned Ford Fusions with Hermie Sadler driving.	-0.1780330086151746	0.75	0.8863224576212065	0.596559544542913	0.6666666666666666	0.09611568	0.9380439	0.93771505	-0.556677083513546	0.88672745	0.93808836
Die Handlung endete mit Carla gelingt es, sich zu lösen und zu entkommen, aber Tony in der Flamme zugrunde gehen.	The storyline ended with Carla managing to untie herself and escaping but Tony perishing in the blaze.	-0.8494474905520563	0.7567567567567568	0.7969630210196983	0.3765608766696947	0.57808634210969	0.15845661	0.9011927	0.9248306	-0.3461799200822886	0.91912526	0.9539495
Duarte Pacheco und seine Truppen fuhren auf ihren Langbooten zurück.	Duarte Pacheco and his troops went back on their longboats.	0.5390209576417347	0.8	0.784203096248089	0.6228821345701695	0.6640732482052818	0.118188895	0.95667547	0.98165196	-0.05451025307063406	0.9276642	0.97328675
Die University of Regina Cougars Trainer Schwimmer, die im kanadischen interuniversitären Sport konkurrieren.	The University of Regina Cougars coach swimmers who compete in Canadian Interuniversity Sport.	-0.3762750806842475	0.7692307692307692	0.9396829137064927	0.5985403583811576	0.7857142857142857	0.09716072	0.9633702	0.98529154	-0.060980489718418185	0.9033587	0.8883131
Ein bester Freund eines Soldaten; Pfadfinderhunde und ihre Handler im Vietnamkrieg.	A Soldier's Best Friend; Scout Dogs and their Handlers in the Vietnam War.	-0.7548784994066454	0.72	0.8997158832414005	0.4375	0.5871331642584223	0.18672681	0.9143612	0.9440523	-0.4266464139137517	0.9040811	0.55896413
Gunther stimmt zu und die Burgunder und ihre Vasallen kommen am Hof von Etzel an.	Gunther agrees and the Burgundians and their vassals arrive at Etzel's court.	0.3840243578829925	0.7142857142857143	0.8479422558350211	0.37151909989293497	0.7315493269103036	0.19699751	0.93538195	0.7710155	-0.3997823662573981	0.89359057	0.9618263
Am 11. Juni begannen die Belagerer die Bombardierung mit ihren großen Geschützen, von denen einige 17, 19, 24 und 31 lbs wogen.	On 11 June, the besiegers began the bombardment with their great guns, some of the shots from which weighed 17, 19, 24, and 31 lbs.	0.2517613323547564	0.6382978723404256	0.740473972940796	0.5806451612903226	0.7419354838709677	0.2699334	0.9456199	0.9497272	-0.1069440069083557	0.91406125	0.9584356
Er ernannte Damien und Kyra sofort zur Räumung.	He immediately nominated Damien and Kyra for eviction.	0.8571031628290142	0.75	0.8680769509963149	0.596559544542913	0.8888888888888888	0.1447463	0.91850424	0.9504	-0.41118613267521853	0.87418216	0.90473515
Auch General Gerd von Rundstedt, Kommandeur der Heeresgruppe A, stimmte ihr nicht zu.	General Gerd von Rundstedt, the commander of Army Group A, also disagreed with it.	0.3200126685071664	0.7407407407407407	0.883822497531703	0.6470588235294118	0.6100943872002131	0.20819779	0.9370377	0.91907346	-0.06365418250113736	0.9653275	0.9596362
Han Fei gewann neue Bekanntheit mit günstigen Zitaten.	Han Fei gained new prominence with favourable citations.	0.45786689063601577	0.875	0.8423737807995376	0.17794164509262397	0.5555555555555556	0.093066856	0.886922	0.89294785	-0.47796018595619194	0.84840506	0.8755285
