Außer Chegg und Amazon ist auch Half.com von eBay Inc eine beliebte Alternative für gebrauchte Bücher.	Besides Chegg and Amazon, half .com, eBay Inc is also a popular alternative for used books.	0.452788211039436	0.7878787878787878	0.8678942769919318	0.499331305271809	0.6842105263157895	0.2668921	0.94873095	0.97026837	-0.23462533760491588	0.93469715	0.97337836
Auch dort, wo er noch eingesetzt wurde, arbeiteten nur Menschen in bestimmten Branchen direkt mit dem Stoff - Klempner, Bauarbeiter, Zimmerleute und Werftarbeiter zum Beispiel.	Even where it was still used, only people in certain industries worked directly with the substance - plumbers, construction workers, carpenters and shipyard workers, for example.	0.485536524204003	0.6938775510204082	0.7426218516756968	0.39694317961471515	0.7496180726275437	0.22366312	0.94610465	0.9235217	-0.03141814190763864	0.8238757	0.8982669
Ein 78-jähriger Mann steht wegen des Überfahrens eines dreijährigen Mädchens auf einem Fußgängerüberweg in Fife vor Gericht.	A man stands Überfahrens 78-jähriger because of a three-year-old girl on a Fußgängerüberweg in Fife in court.	-0.888025711094521	0.6842105263157895	0.8186071615945907	0.517294387433153	0.7054014374088451	0.18114814	0.9340938	0.94865483	-0.2963716519022182	0.89502925	0.83741534
"Radler, Jogger und Wanderer waren gestern beim 8. Radeln auf den Großen Feldberg dabei und haben damit den Verein ""Hilfe für krebskranke Kinder"" unterstützt."	"Cyclists, joggers and walkers were yesterday at the 8th cycle on the Great Feldberg here and have supported for the club ""help for children with cancer."""	0.407911031848076	0.72	0.6958055379578574	0.4959315474576702	0.7	0.20876752	0.9182124	0.7790962	-0.30814208786985187	0.92292774	0.9265707
"So sei die Familie Medau bereits ""Mitte Juni mündlich über das Ansinnen der Hochschule informiert worden."	"For example, the family was already ""in mid-June, Medau informed orally on the request of the university."	-0.640085432265542	0.7058823529411764	0.7566575084008904	0.47619047619047616	0.6190476190476191	0.16098197	0.8576863	0.8480741	-0.43930650457217535	0.76600206	0.92639637
"""Ich kann etwas Lustiges auf Facebook über mich und meinen Partner veröffentlichen und bekomme 150 Likes von überall her,"" sagte Mitchell."	"""I can publish something funny on Facebook about me and my partner and get 150 likes from everywhere,"" said Mitchell."	0.519403255840992	0.7317073170731707	0.8099419337488638	0.651698127029104	0.9583333333333334	0.21017224	0.9680119	0.9831708	-0.10618993201378524	0.93922263	0.98507816
Es gab Nichts, was er sonst hätte sehen wollen.	There was nothing, what it otherwise would want to see.	-0.677074926500865	0.736842105263158	0.774493307000465	0.5833333333333334	0.5833333333333334	0.25718945	0.8533149	0.9266964	-0.19057896480024017	0.83656156	0.8076734
Es meldete Einnahmen für 2013 von 1,2 Milliarden $, ein Anstieg von 6 Prozent im Vergleich zum Vorjahr.	It reported revenue for 2013 of 1.2 billions $, a climb of 6 percent in comparison with the preceding year.	0.442223360455156	0.736842105263158	0.8005136217109434	0.6363636363636364	0.6363636363636364	0.22983219	0.95104986	0.95471424	0.0412535701009451	0.9543245	0.9852752
Und du sagst, du hasst mich, weil meine Knöchel zu dick sind?	And you say, you hate me, because my ankles are too fat?	0.685200524504157	0.8695652173913043	0.763682537707078	0.6	0.8	0.23372616	0.8912199	0.8849719	-0.11823630540234265	0.8824077	0.93512136
Und es war ein Erfolg.	And it was a success.	1.16917233769878	0.8	0.6386303995308515	0.6666666666666666	1.0	0.34531584	0.9767782	0.9937197	0.2507585062704438	0.9439477	0.9958891
Ich schlage vor, dass Sie weniger Romane lesen.	I suggest that you read a few novels.	-0.642182387542613	0.875	0.659124009014485	0.35588329018524795	0.7777777777777778	0.17224054	0.79510987	0.8603687	-0.1353404645720362	0.819973	0.6483281
"""Es ist ein Industriegift, dass in großen Teilen unserer Immobilien enthalten ist,"" bemerkt Andrew Morgan, der Rechtsanwalt, der Andrew Lawson in seinem Prozess gegen Guy's Hospital vertreten hat."	"""It is an industrial poison that is contained in large parts of our properties,"" said Andrew Morgan, the lawyer who has represented Andrew Lawson in his trial against Guy's Hospital."	0.781933138689192	0.7	0.8750918266418773	0.57808634210969	0.9166666666666666	0.14313154	0.95693797	0.9376172	-0.10553692371325746	0.8770182	0.96021086
Das Bildungsministerium teilte mit, etwa ein Dutzend Familien sei noch nicht zurückgekehrt.	The Ministry of Education said, about a dozen families is not yet returned.	0.732574978174809	0.72	0.7429423859503189	0.4666666666666667	0.686038455689853	0.1558664	0.9347929	0.91206145	-0.31060979962461377	0.87088543	0.9861816
Ich werde Herzchirurg werden.	I will become heart surgeon.	0.54365743223876	0.8888888888888888	0.6449056813621734	0.6666666666666666	0.846481724890614	0.18854806	0.9045215	0.95725477	-0.35421085942214625	0.9314971	0.9826394
Ein 78-jähriger Mann steht wegen des Überfahrens eines dreijährigen Mädchens auf einem Fußgängerüberweg in Fife vor Gericht.	A 78-year old man stands because of the over driving of a three-year girl on a pedestrian crossing into Fife in court.	0.0395019684509958	0.8571428571428572	0.672951744033293	0.4782608695652174	0.7391304347826086	0.14846005	0.93487453	0.92665476	-0.25669630339596944	0.88019174	0.8820044
Die böigen Wetterbedingungen haben wahrscheinlich zu der verspäteten Landung eines Fluges von Virgin Airlines von Melbourne nach Adelaide geführt.	The gusty weather conditions had probably led to the belated arrival of a flight of Virgin Airlines from Melbourne to Adelaide.	0.438320946918647	0.7222222222222222	0.8243851966908778	0.5646508850676226	0.8181818181818182	0.15192926	0.9584504	0.94494754	-0.06942500063301127	0.9531021	0.87111795
Ich stand auf und kletterte wieder hinein, um nach meiner Mutter zu suchen.	I got up and climbed again in in order to search for my mother. 	0.637397360568535	0.8148148148148149	0.647691270811985	0.5333333333333333	0.7333333333333333	0.24913272	0.9259576	0.95258015	-0.261919620843941	0.87554944	0.9460578
Der Vize-Gouverneur der Provinz, Chen Yunxian, stellte diesen Wunsch bei seinem Gespräch mit den Sozialdemokraten in den Vordergrund.	The vice governor of the province, Chen Yunxian, placed this wish in its conversation with the social democrats into the foreground.	-0.0599603197172106	0.75	0.7313116100262684	0.5595271833136639	0.7083333333333334	0.15077513	0.9416629	0.9702998	-0.09505080239749342	0.83247447	0.93714887
Umweltfreundliche Staubsauger und steigende Löhne	Environmentally friendly vacuum cleaner and rising wages	0.892141225621965	0.6666666666666667	0.6931193379029325	0.5714285714285714	1.0	0.19039902	0.8578727	0.8235836	-0.6317950587951584	0.8744595	0.9397104
Vor drei Monaten sah es so aus, als sei der Verkauf von Twitch an den Videodienst von Google für eine coole Milliarde beschlossene Sache, und die Zusammenarbeit erschien auch natürlich.	Three months ago, it looked as the sale of twitch to the video service from Google for a cool billion done deal, and the cooperation appeared too of course.	0.126346159204011	0.711864406779661	0.79782306568362	0.4412484512922977	0.625	0.18841223	0.9477039	0.9445817	-0.3027753256483562	0.9171252	0.9743151
"""Wie kann es für Frauen sicher sein, öffentlich über eine Beziehung zu sprechen, aber nicht über Sicherheit im öffentlichen Raum?"" fragte sie."	"""How can it be safe for women to talk openly about a relationship, but not about safety in the public space?"" She asked."	0.568044302299634	0.6666666666666667	0.5839690087004671	0.5169192559137696	0.75	0.21886522	0.95975953	0.96314377	0.09556733658842176	0.9007605	0.9692906
Etwa 23.000 Menschen in Großbritannien leiden vermutlich an CMT, die zu motorischen Störungen wie Muskelschwäche, einem unsicheren Gang und gekrümmten Zehen führen kann.	About 23,000 people in Britain are likely to suffer from CMT, which can lead to motor disorders such as muscle weakness, an insecure and curved toes.	0.207967307642376	0.7058823529411764	0.7460509567137105	0.4827718263681325	0.8706287774539423	0.14429618	0.9579996	0.9188525	-0.06735595510923897	0.9186805	0.96107805
